x0,x1,x2,y,x3,x4
A3,32.0,A4,0.0,,0.02
A17,22.0,A11,0.55,0.14,0.0
A4,32.0,A2,0.68,0.9,0.01
A3,26.0,A1,0.05,0.0,0.0
A11,24.0,A10,0.07,6.21,0.0
A4,30.0,A4,0.0,0.0,0.02
A10,22.0,A2,0.07,0.02,0.0
A13,23.0,A0,0.04,0.01,0.0
A21,17.0,A0,0.48,,0.0
A4,33.0,A7,0.92,0.53,0.03
A9,30.0,A8,0.37,0.0,0.0
A1,25.0,A9,0.11,0.02,0.0
A3,31.0,A2,0.0,,0.02
A6,21.0,A10,0.05,0.04,0.0
A0,20.0,A0,0.07,0.05,0.0
A5,35.0,A11,0.0,0.0,0.01
A6,,A9,0.28,,0.0
A22,32.0,A2,0.02,,0.05
A1,30.0,A1,0.02,0.07,0.0
A13,26.0,A0,0.25,0.07,0.0
A6,22.0,A7,0.53,,0.0
A1,30.0,A10,0.03,,0.0
A10,22.0,A0,0.09,,0.0
A3,25.0,A8,0.0,,0.02
A6,30.0,A0,0.41,0.02,0.0
A1,28.0,A8,0.36,0.0,0.0
A17,22.0,A6,0.03,0.01,0.0
A0,18.0,A8,0.12,0.08,0.41
A4,31.0,A4,0.27,0.15,0.04
A22,35.0,A8,0.12,,0.0
A9,27.0,A0,0.0,0.0,0.03
A6,27.0,A8,0.0,0.5,0.0
A1,28.0,A7,0.13,,0.01
A6,30.0,A0,0.04,0.03,0.0
A1,30.0,A8,0.0,0.0,0.02
A0,16.0,A9,1.43,0.05,0.0
A10,23.0,A10,0.0,0.0,0.45
A21,20.0,A9,0.13,0.03,0.0
A5,33.0,A7,4.09,3.73,0.38
A17,22.0,A7,0.6,,0.0
A23,35.0,A10,2.45,,0.01
A20,14.0,A11,1.03,,0.0
A0,18.0,A9,0.05,0.03,0.0
A13,24.0,A10,0.31,,0.0
A11,28.0,A4,0.0,,0.0
A3,31.0,A10,0.0,0.0,0.81
A3,29.0,A2,0.16,0.01,0.0
A10,,A6,0.04,,0.0
A1,29.0,A4,0.0,0.0,0.03
A10,25.0,A9,0.19,,0.0
A17,23.0,A4,0.06,0.01,0.0
A4,27.0,A2,0.22,0.01,0.0
A1,24.0,A8,0.0,0.0,0.04
A23,36.0,A6,0.01,0.0,0.0
A3,31.0,A4,0.0,,0.02
A3,31.0,A10,0.0,0.0,0.06
A8,14.0,A0,0.0,,0.02
A4,28.0,A2,0.08,,0.0
A9,30.0,A2,0.11,0.04,0.0
A10,22.0,A2,0.13,,0.0
A6,23.0,A10,0.09,0.07,0.0
A9,29.0,A6,0.11,0.0,0.0
A3,26.0,A9,0.87,,0.0
A11,31.0,A3,0.01,,0.0
A4,28.0,A2,0.22,0.03,0.0
A11,31.0,A3,0.27,,0.0
A10,25.0,A6,0.13,,0.0
A19,7.0,A6,0.45,,0.27
A7,34.0,A2,0.18,0.17,0.0
A1,30.0,A0,0.04,,0.01
A6,30.0,A0,0.2,0.16,0.0
A6,25.0,A0,0.04,,0.0
A4,32.0,A11,0.03,0.01,0.02
A10,22.0,A6,0.22,0.08,0.24
A10,24.0,A8,0.15,,0.0
A9,29.0,A2,0.19,0.04,0.0
A3,26.0,A0,0.04,0.0,0.0
A9,29.0,A9,0.0,,0.0
A5,33.0,A2,2.41,,0.28
A1,27.0,A1,0.11,0.0,0.0
A4,33.0,A5,0.16,,0.0
A15,13.0,A11,0.0,0.0,0.36
A13,24.0,A11,0.11,0.03,0.0
A10,21.0,A10,0.14,0.05,0.22
A11,27.0,A5,0.0,,0.0
A0,20.0,A0,0.0,0.0,0.15
A16,32.0,A0,0.17,0.34,0.02
A6,25.0,A8,0.02,0.01,0.0
A6,22.0,A8,0.0,0.0,0.09
A1,28.0,A7,0.03,0.01,0.0
A4,29.0,A8,0.22,0.0,0.0
A13,25.0,A7,0.08,,0.0
A0,19.0,A5,2.79,1.89,0.0
A6,25.0,A2,0.57,,0.0
A4,28.0,A0,0.5,,0.0
A8,16.0,A3,0.0,,0.06
A6,23.0,A7,0.08,0.06,0.0
A10,21.0,A0,0.14,0.05,0.0
A16,36.0,A2,0.0,,0.02
A5,33.0,A2,0.0,,0.03
A5,28.0,A2,0.19,0.23,0.0
A4,31.0,A7,0.25,,0.0
A3,30.0,A4,0.0,0.0,0.02
A13,25.0,A9,0.01,0.0,0.0
A4,33.0,A2,0.06,0.16,0.0
A17,25.0,A9,0.12,0.03,0.0
A5,29.0,A6,0.12,,0.01
A4,30.0,A8,0.36,,0.0
A9,30.0,A2,0.02,0.0,0.0
A3,30.0,A11,0.0,,0.06
A3,25.0,A3,0.49,0.56,0.0
A0,20.0,A0,0.03,0.02,0.0
A3,,A8,0.02,0.0,0.0
A3,29.0,A10,0.19,0.0,0.03
A16,33.0,A10,0.0,0.0,0.03
A0,17.0,A9,0.08,0.05,0.0
A5,34.0,A11,0.0,0.01,0.13
A22,32.0,A11,0.09,,0.01
A4,27.0,A3,0.46,0.01,0.0
A7,35.0,A10,0.66,,0.0
A4,28.0,A6,0.51,0.51,0.01
A13,24.0,A9,0.04,0.01,0.0
A0,21.0,A6,0.07,,0.0
A5,28.0,A8,0.21,0.01,0.0
A2,34.0,A10,0.0,0.0,0.17
A13,24.0,A4,0.09,,0.0
A13,24.0,A9,0.09,0.03,0.0
A5,32.0,,0.05,0.0,0.05
A4,133.0906967680032,A0,0.08,0.09,0.0
A10,25.0,A2,0.24,,0.0
A13,25.0,A2,0.07,0.02,0.0
A11,31.0,A2,0.15,0.34,0.0
A6,24.0,A3,0.88,,0.32
A3,27.0,A7,0.32,,0.0
A13,23.0,A2,0.22,0.06,0.0
A17,24.0,A6,0.26,0.07,0.0
A4,31.0,A4,0.0,0.0,0.08
A1,27.0,A0,0.24,0.0,0.0
A1,28.0,A3,0.0,0.0,0.02
A1,27.0,A8,0.13,0.01,0.0
A9,30.0,A4,0.22,0.47,0.0
A1,31.0,A2,0.08,,0.0
A28,14.0,A11,0.0,0.0,0.23
A4,30.0,A9,0.17,,0.0
A4,35.0,A2,0.47,0.4,0.0
A9,27.0,A5,0.11,0.01,0.0
A17,23.0,A10,1.21,0.57,0.7
A0,21.0,A11,0.01,0.01,0.0
A1,28.0,A4,0.03,0.0,0.0
A3,27.0,A0,0.08,0.0,0.0
A9,28.0,A8,0.0,,0.08
A3,28.0,A8,0.19,,0.0
A6,20.0,A0,0.0,0.0,0.09
A9,29.0,A0,0.12,0.0,0.0
A13,,A2,0.76,0.38,0.0
A16,31.0,A2,0.06,,0.02
A4,28.0,A6,0.32,0.36,0.0
A3,26.0,A9,0.08,,0.0
A6,25.0,A7,0.06,,0.0
A1,30.0,A10,0.12,,0.03
A5,30.0,A8,0.47,,0.0
A1,28.0,A3,0.31,0.24,0.0
A5,34.0,A10,0.52,0.43,0.18
A9,29.0,A4,0.12,0.07,0.0
A17,,A10,0.0,0.0,0.11
A5,34.0,A11,0.0,0.0,0.38
A6,28.0,A8,0.0,0.0,0.03
A13,23.0,A9,0.01,0.0,0.0
A1,28.0,A8,0.0,0.0,0.02
A5,34.0,A4,0.0,0.0,0.03
A0,19.0,A7,0.17,,0.2
A11,30.0,A5,0.0,0.04,0.0
A1,28.0,A10,0.84,0.0,0.0
A13,25.0,A7,0.22,0.06,0.0
A13,23.0,A9,0.01,0.0,0.0
A1,30.0,A8,0.06,0.0,0.0
A5,31.0,A2,0.14,0.15,0.0
A11,27.0,A5,0.0,0.05,0.0
A1,30.0,A3,0.5,0.0,0.0
A13,23.0,A7,0.25,0.07,0.0
A22,36.0,A2,0.12,0.09,0.0
A11,,A5,0.0,0.03,0.0
A9,29.0,A8,0.09,,0.0
A7,35.0,A2,0.07,,0.02
A9,30.0,A0,0.0,0.06,0.0
A9,30.0,A1,0.01,0.01,0.0
A13,26.0,A9,0.01,0.0,0.0
A6,23.0,A2,0.02,0.02,0.0
A4,29.0,A2,0.12,0.14,0.0
A17,22.0,A0,0.17,0.04,0.0
A3,26.0,A4,0.07,0.01,0.0
A3,25.0,A9,0.08,0.0,0.0
A4,27.0,A7,0.29,0.23,0.0
A4,31.0,A8,0.09,0.0,0.0
A9,27.0,A0,8.94,,3.6
A5,31.0,A4,0.3,0.15,0.2
A5,28.0,A2,0.35,,0.01
A0,17.0,A3,0.0,0.0,0.3
A5,27.0,A0,0.36,0.05,0.0
A10,22.0,A0,0.44,,0.0
A5,32.0,A2,0.42,0.32,0.01
A6,28.0,A4,0.0,0.0,0.03
A16,33.0,A0,0.0,0.0,0.06
A1,26.0,A8,0.31,0.03,0.0
A0,17.0,A11,0.39,,0.43
A13,25.0,A8,0.13,,0.0
A3,26.0,A0,0.0,0.0,0.03
A10,23.0,A2,0.67,0.25,0.0
A6,20.0,A10,0.04,,0.0
A9,28.0,A0,0.09,0.0,0.0
A11,31.0,A0,0.02,,0.0
A6,22.0,A2,0.19,0.15,0.0
A10,25.0,A8,0.47,0.17,0.0
A0,20.0,A9,0.09,0.06,0.0
A5,29.0,A0,0.21,0.0,0.0
A17,22.0,A6,0.29,,0.0
A10,25.0,A2,0.2,0.08,0.0
A6,27.0,A0,0.0,,0.01
A13,23.0,A2,0.06,0.02,0.0
A6,21.0,A11,0.28,,0.0
A5,30.0,A0,0.15,0.17,0.0
A13,22.0,A7,0.13,0.04,0.0
A11,31.0,A4,0.0,0.1,0.0
A7,35.0,A10,0.0,,0.03
A23,35.0,A10,0.66,0.47,0.0
A9,30.0,A3,0.07,,0.0
A5,31.0,A2,0.0,0.0,0.06
A2,31.0,A9,0.21,,0.0
A15,15.0,A11,2.26,0.72,0.12
A3,27.0,A9,0.35,0.18,0.0
A11,34.0,A10,0.08,0.08,0.0
A15,11.0,A7,0.0,,0.23
A4,27.0,A7,7.97,2.83,0.13
A9,27.0,A2,0.24,0.03,0.0
A10,22.0,A10,6.06,3.9,5.38
A6,26.0,A7,0.35,0.01,0.0
A3,32.0,A2,0.0,0.0,0.14
A11,31.0,A10,0.02,0.0,0.0
A7,34.0,A4,0.12,0.25,0.01
A2,32.0,A11,0.06,,0.0
A6,21.0,A0,0.28,0.22,0.0
A4,28.0,A0,0.08,,0.0
A4,32.0,A2,0.15,0.06,0.01
A7,36.0,A10,0.06,0.07,0.14
A9,33.0,A0,0.0,0.02,0.0
A3,30.0,A11,0.0,0.0,0.03
A1,28.0,A3,0.22,0.0,0.0
A3,26.0,A11,0.0,0.0,0.06
A1,32.0,A0,0.08,0.0,0.0
A21,20.0,A0,1.68,,0.0
A11,,A2,0.05,0.14,0.0
A0,19.0,A11,0.01,,0.0
A6,22.0,A9,0.03,0.02,0.0
A3,25.0,A5,0.11,0.01,0.05
A16,36.0,A2,0.0,0.0,0.05
A16,-41.107992625741616,A2,0.04,0.03,0.05
A4,,A7,0.24,,0.0
A5,31.0,A0,0.0,,0.18
A2,34.0,A2,0.0,0.07,0.0
A10,22.0,A10,0.03,0.01,0.09
A4,28.0,A2,0.71,,0.02
A9,28.0,A8,0.09,0.06,0.01
A9,28.0,A9,0.02,,0.0
A6,28.0,A6,0.13,0.1,0.03
A22,33.0,A5,0.06,,0.0
A15,12.0,A0,0.0,,0.28
A6,21.0,A0,0.05,,0.06
A4,35.0,A2,0.02,0.06,0.0
A0,21.0,A0,0.04,0.03,0.0
A15,14.0,A8,0.0,0.0,0.05
A1,31.0,A8,0.06,,0.0
A21,18.0,A0,0.11,0.39,0.0
A9,28.0,A0,0.45,,0.0
A3,32.0,A4,0.0,0.0,0.05
A3,27.0,A8,0.06,0.0,0.0
A1,26.0,A8,0.0,0.0,0.66
A7,35.0,A6,0.09,0.12,0.0
A1,27.0,A8,0.0,0.0,0.34
A1,31.0,A3,0.0,0.01,0.0
A16,36.0,A2,0.0,0.0,0.03
A4,33.0,A7,2.14,1.08,0.02
A4,30.0,A2,0.3,0.19,0.0
A6,21.0,A6,0.6,,0.0
A15,16.0,A6,0.26,0.07,1.09
A11,5.0,A3,0.0,0.03,0.0
A6,21.0,A9,0.27,,0.0
A15,15.0,A5,0.0,,0.2
A9,29.0,A5,0.02,0.01,0.0
A7,34.0,A10,0.0,0.0,0.02
A9,27.0,A0,0.94,,0.0
A1,31.0,A5,0.1,0.03,0.07
A8,15.0,A9,0.0,,0.12
A4,30.0,A8,0.0,0.08,0.0
A1,28.0,A4,0.0,,0.04
A9,30.0,A6,1.02,0.52,0.92
A1,30.0,A4,0.26,0.01,0.0
A11,36.0,A7,0.03,0.03,0.0
A3,26.0,A9,0.11,0.0,0.0
A9,30.0,A2,0.85,0.71,0.13
A3,28.0,A11,0.0,0.0,0.05
A6,24.0,A10,0.11,0.08,0.0
A6,24.0,A0,0.36,0.01,0.0
A5,28.0,A2,0.47,,0.03
A22,33.0,A2,0.05,0.07,0.0
A9,33.0,A5,0.21,,0.0
A0,20.0,A8,0.23,,0.0
A1,27.0,A11,0.06,,0.0
A10,22.0,A6,0.2,0.07,0.0
A21,18.0,A11,0.13,0.03,0.0
A5,27.0,A0,0.23,0.0,0.0
A0,18.0,A2,0.24,,0.0
A9,29.0,A8,0.13,0.0,0.0
A15,16.0,A7,0.0,0.0,0.17
A9,27.0,A2,0.21,0.01,0.0
A0,16.0,A10,0.14,0.09,0.19
A6,23.0,A7,0.02,0.01,0.0
A21,19.0,A0,0.23,,0.0
A5,26.0,A3,0.09,,0.09
A23,35.0,A2,0.03,,0.0
A4,31.0,A2,0.07,0.05,0.03
A1,28.0,A4,0.07,0.0,0.0
A11,23.0,A2,0.0,0.01,0.0
A1,30.0,A4,0.0,0.0,0.07
A5,36.0,A10,0.0,0.0,0.11
A9,28.0,A0,0.94,0.57,0.0
A5,31.0,A0,0.08,0.09,0.0
A13,,A11,0.02,0.01,0.0
A1,29.0,A3,0.13,,0.0
A4,28.0,A2,0.09,,0.0
A8,15.0,A8,0.0,0.0,0.02
A16,31.0,A8,0.05,0.04,0.0
A6,26.0,A10,0.0,0.0,0.12
A6,22.0,A7,0.13,,0.0
A13,24.0,A8,0.1,0.03,0.0
A21,20.0,A6,0.03,0.01,0.0
A0,17.0,A4,0.05,0.04,0.0
A10,22.0,A1,0.0,,0.06
A3,30.0,A4,0.0,,0.04
A16,35.0,A2,0.0,,0.03
A17,25.0,A8,0.05,0.01,0.0
A5,31.0,A9,0.09,0.0,0.0
A4,34.0,A2,0.25,0.2,0.01
A0,14.0,A7,0.08,,0.21
A18,1.0,A2,0.27,,0.0
A10,22.0,A2,0.15,,0.0
A6,27.0,A10,0.2,0.16,0.0
A1,28.0,A4,0.11,0.01,0.0
A5,29.0,A7,1.2,,0.0
A1,29.0,A4,0.12,0.0,0.0
A14,20.0,A0,0.0,,0.06
A5,26.0,A11,0.81,0.59,0.01
A23,34.0,A2,0.1,0.09,0.0
A6,24.0,A10,0.63,,0.0
A0,18.0,A9,0.23,0.16,0.0
A3,30.0,A5,0.05,0.16,0.0
A6,25.0,A0,0.25,0.2,0.0
A2,32.0,A10,0.0,,0.06
A23,35.0,A7,1.94,,0.02
A1,30.0,A3,0.04,,0.0
A23,34.0,A2,0.24,,0.0
A22,32.0,A2,0.19,,0.0
A6,25.0,A0,1.38,0.05,0.0
A13,25.0,A4,0.49,0.2,0.0
A1,28.0,A10,0.11,0.0,0.12
A1,32.0,A2,0.15,0.04,0.0
A1,28.0,A7,0.11,0.0,0.0
A9,28.0,A8,0.73,,0.0
A5,34.0,A11,0.0,0.0,0.01
A7,36.0,A7,1.3,2.07,0.18
A3,25.0,A5,0.11,,0.0
A4,30.0,A2,0.11,0.02,0.0
A4,34.0,A8,0.05,,0.0
A1,26.0,A5,0.0,0.0,0.01
A6,26.0,A0,0.0,,0.04
A9,28.0,A1,0.16,0.0,0.0
A11,30.0,A2,0.0,,0.0
A1,29.0,A3,0.19,0.0,0.0
A17,22.0,A4,0.15,0.04,0.0
A18,1.0,A1,1.54,0.1,0.0
A11,30.0,A5,0.98,0.52,0.0
A13,23.0,A0,0.11,0.03,0.0
A2,31.0,A6,0.23,0.35,0.0
A6,27.0,A10,0.03,0.03,0.01
A4,30.0,A4,0.0,0.0,0.02
A9,27.0,A10,0.06,0.0,0.0
A7,35.0,A10,0.96,2.0,0.21
A17,24.0,A3,0.24,,0.0
A6,26.0,A11,0.0,,0.03
A10,22.0,A6,0.07,,0.0
A10,23.0,A6,0.03,0.01,0.0
A6,22.0,A2,0.03,,0.0
A5,30.0,A2,0.07,0.0,0.0
A12,9.0,A0,0.83,0.33,0.92
A18,1.0,A2,0.37,0.02,0.0
A6,24.0,A11,0.47,0.02,0.0
A3,29.0,A2,0.24,0.1,0.0
A2,31.0,A1,0.2,0.13,0.06
A6,26.0,A2,0.89,0.03,0.01
A1,24.0,A1,0.03,,0.0
A9,31.0,A0,0.0,0.05,0.0
A22,32.0,A2,0.23,0.12,0.0
A6,25.0,A2,1.98,1.14,0.01
A13,25.0,A8,0.07,0.02,0.0
A9,27.0,A0,0.02,0.0,0.0
A3,25.0,A2,2.9,2.83,0.24
A1,29.0,A3,0.01,,0.0
A13,23.0,A2,0.08,0.02,0.0
A13,25.0,A2,0.23,,0.0
A9,32.0,A8,0.01,,0.0
A13,22.0,A7,1.23,0.46,0.0
A21,16.0,A3,0.56,0.24,0.3
A6,25.0,A2,0.43,,0.0
A6,28.0,A4,0.0,0.0,0.13
A3,27.0,A10,0.0,,0.01
A4,29.0,A0,0.06,0.0,0.0
A9,27.0,A7,0.42,0.21,0.08
A22,32.0,A7,0.07,,0.0
A21,18.0,A6,0.49,0.13,0.0
A0,19.0,A5,0.01,0.0,0.0
A9,30.0,A8,0.0,0.07,0.0
A4,31.0,A8,0.07,,0.0
A0,20.0,A0,0.0,0.0,0.39
A7,34.0,A2,0.08,0.0,0.01
A1,29.0,A2,0.31,,0.0
A9,28.0,A2,0.22,0.01,0.0
A6,24.0,A9,0.03,,0.0
A1,28.0,A8,0.0,0.0,0.01
A1,26.0,A3,0.04,0.0,0.0
A1,29.0,A10,0.05,0.0,0.0
A13,23.0,A8,0.33,0.08,0.0
A1,27.0,A2,1.9,,0.95
A23,35.0,A9,0.08,,0.0
A3,26.0,A0,0.24,0.65,0.0
A6,20.0,A4,0.0,0.0,0.06
A9,31.0,A4,0.05,0.0,0.0
A0,17.0,A9,0.09,0.06,0.0
A18,2.0,A2,0.32,,0.0
A18,2.0,A2,0.5,0.03,0.0
A13,23.0,A0,0.19,0.06,0.0
A5,34.0,A2,0.0,0.0,0.27
A6,26.0,A4,0.0,0.0,0.16
A0,15.0,A4,0.0,,0.02
A4,31.0,A8,0.14,0.16,0.0
A23,35.0,A2,0.08,0.04,0.0
A6,24.0,A0,0.24,0.19,0.0
A3,29.0,A7,0.03,0.0,0.0
A1,27.0,A8,0.0,0.0,0.02
A4,28.0,A7,0.1,,0.01
A4,27.0,A9,0.15,0.0,0.0
A5,32.0,A11,0.23,0.15,0.2
A6,24.0,A6,1.33,0.49,0.0
A1,28.0,A2,0.07,0.0,0.0
A6,25.0,A7,0.05,0.04,0.0
A1,26.0,A6,0.18,,0.1
A0,16.0,A10,0.26,,0.46
A2,35.0,A5,0.0,0.0,0.04
A16,34.0,A9,0.0,,0.0
A2,35.0,A10,0.04,,0.08
A16,35.0,A2,0.0,0.0,0.01
A13,22.0,A6,0.59,,0.0
A10,22.0,A8,0.14,0.05,0.0
A5,27.0,A0,0.08,0.01,0.0
A2,31.0,A0,0.36,,0.0
A9,31.0,A2,0.08,,0.0
A9,28.0,A10,0.12,,0.0
A0,19.0,A0,0.1,0.07,0.0
A6,30.0,A0,0.11,,0.0
A9,27.0,A6,0.18,,0.0
A3,28.0,A4,0.0,0.0,0.01
A3,31.0,A0,0.0,,0.21
A13,25.0,A0,0.07,,0.0
A12,11.0,A2,0.0,0.0,0.06
A17,23.0,A2,0.06,0.02,0.0
A9,29.0,A2,0.17,0.0,0.0
A1,27.0,A6,0.05,0.01,0.0
A3,30.0,A10,0.0,,0.01
A11,31.0,A7,0.41,0.98,0.0
A10,25.0,A9,0.04,,0.0
A0,21.0,A9,0.06,,0.0
A6,26.0,A5,0.0,0.0,0.03
A8,17.0,A8,0.0,0.0,0.13
A6,30.0,A4,0.0,,0.02
A6,24.0,A0,0.03,,0.0
A6,22.0,A6,1.17,0.72,0.0
A3,31.0,A4,0.0,0.0,0.14
A1,26.0,A8,0.0,,0.3
A1,29.0,A3,0.14,0.0,0.0
A9,29.0,A0,0.0,0.23,0.0
A6,24.0,A2,0.25,0.19,0.0
A13,23.0,A11,0.78,0.18,0.03
A5,28.0,A4,0.12,0.0,0.08
A16,33.0,A4,0.0,0.0,0.02
A6,25.0,A11,0.01,0.01,0.0
A0,18.0,A6,0.34,0.23,0.0
A5,33.0,A10,0.43,0.4,0.32
A9,30.0,A9,0.04,0.0,0.0
A6,30.0,A4,0.0,,0.07
A5,33.0,A4,0.0,,0.08
A11,36.0,A7,0.2,0.14,0.0
A1,25.0,A6,0.09,0.0,0.0
A5,26.0,A0,0.47,,0.01
A11,31.0,A2,0.01,,0.0
A2,31.0,A9,0.07,0.08,0.0
A4,30.0,A11,0.23,0.1,0.0
A0,16.0,A7,0.05,0.03,0.0
A23,36.0,A2,0.01,0.0,0.0
A1,33.0,A4,0.0,0.03,0.0
A5,31.0,A2,0.0,0.0,0.1
A3,27.0,A0,0.19,0.0,0.0
A7,36.0,A7,0.01,0.04,0.0
A17,26.0,A2,0.31,0.08,0.0
A9,27.0,A2,1.34,0.57,0.14
A7,34.0,A7,2.49,,0.16
A4,28.0,A0,0.04,0.0,0.0
A4,31.0,A8,0.62,0.2,0.0
A6,25.0,A11,0.74,0.15,0.13
A4,30.0,A9,0.09,,0.0
A4,34.0,A11,0.06,0.01,0.0
A23,35.0,A2,0.61,0.56,0.0
A0,19.0,A3,0.11,0.07,0.12
A5,29.0,A8,0.11,0.26,0.0
A11,34.0,A7,0.21,0.3,0.0
A21,19.0,A2,0.68,0.12,0.0
A3,32.0,A2,0.0,,0.06
A3,27.0,A1,0.07,,0.0
A9,29.0,A3,0.13,0.06,0.0
A2,33.0,A4,0.0,0.0,0.07
A11,31.0,A9,0.0,,0.0
A1,28.0,A0,0.04,0.01,0.0
A20,14.0,A10,0.0,,0.14
A1,29.0,A1,0.01,,0.0
A3,32.0,A2,0.0,0.0,0.02
A5,30.0,A11,0.29,0.22,0.0
A1,27.0,A7,0.02,0.0,0.0
A9,28.0,A0,0.0,,0.01
A10,25.0,A0,0.02,0.01,0.0
A23,35.0,A0,0.03,,0.0
A9,29.0,A8,0.08,0.0,0.0
A11,23.0,A4,0.0,,0.0
A11,24.0,A7,0.05,,0.0
A0,21.0,A2,0.57,0.87,0.02
A9,27.0,A9,0.12,0.0,0.0
A1,28.0,A2,1.42,0.61,0.0
A9,26.0,A6,0.45,0.02,0.0
A11,33.0,A9,0.0,,0.0
A4,33.0,A2,0.0,0.04,0.0
A1,26.0,A1,0.01,0.0,0.0
A15,14.0,A9,0.0,,0.2
A10,22.0,A10,0.02,,0.0
A0,20.0,A2,0.31,0.21,0.0
A23,36.0,A6,0.08,,0.0
A11,28.0,A3,0.0,0.42,0.0
A8,16.0,A7,0.0,0.0,0.3
A0,19.0,A10,0.14,0.09,0.0
A5,30.0,A0,0.37,0.34,0.0
A10,23.0,A2,0.01,0.0,0.0
A11,29.0,A7,0.0,0.05,0.0
A6,26.0,A2,0.28,0.22,0.0
A4,31.0,A2,0.11,0.05,0.0
A10,23.0,A9,0.01,0.0,0.0
A13,24.0,A6,0.12,,0.0
A1,29.0,A1,0.08,0.01,0.0
A1,30.0,A4,0.0,,0.01
A9,29.0,A0,0.0,0.04,0.0
A4,29.0,A0,0.23,0.0,0.0
A3,27.0,A8,0.24,0.0,0.0
A5,27.0,A10,0.2,,0.05
A2,31.0,A1,0.05,0.03,0.0
A6,26.0,A7,0.03,0.02,0.0
A2,33.0,A10,0.22,0.13,0.04
A2,35.0,A2,0.0,0.0,0.05
A4,,A8,0.06,0.0,0.0
A21,20.0,A8,0.72,0.16,1.01
A5,31.0,A2,0.07,,0.0
A2,32.0,A2,0.0,0.0,0.06
A3,27.0,A3,0.09,0.0,0.0
A1,30.0,A9,0.1,0.0,0.0
A17,24.0,A6,0.2,0.05,0.0
A5,31.0,A9,0.04,0.1,0.0
A1,29.0,A9,0.13,0.0,0.0
A6,25.0,A2,0.11,0.09,0.0
A5,28.0,A7,0.66,0.45,0.04
A0,18.0,A0,1.43,0.05,0.0
A1,31.0,A2,0.07,,0.0
A11,28.0,A1,0.0,0.03,0.0
A1,31.0,A1,0.05,,0.0
A9,29.0,A8,0.0,0.0,0.04
A4,31.0,A8,1.47,0.4,0.0
A6,26.0,A0,0.01,,0.0
A9,30.0,A9,0.03,,0.0
A2,32.0,A2,0.55,0.01,0.0
A6,26.0,A4,0.0,0.0,0.03
A19,3.0,A6,0.51,,1.63
A9,28.0,A8,0.77,0.31,0.0
A16,35.0,A2,0.0,0.0,0.02
A16,33.0,A2,0.0,,0.0
A13,,A7,0.02,0.01,0.0
A1,28.0,A3,0.63,0.84,0.96
A6,22.0,A10,0.0,0.0,0.07
A5,29.0,A3,0.35,0.52,0.04
A3,29.0,A0,0.24,,0.0
A4,29.0,A2,0.03,0.04,0.0
A0,18.0,A8,0.0,0.0,0.99
A4,31.0,A11,1.63,0.33,0.0
A1,29.0,A8,0.0,0.0,0.03
A1,32.0,A2,0.0,,0.01
A9,31.0,A8,0.39,,0.0
A0,18.0,A7,0.05,,0.0
A3,30.0,A2,0.0,0.0,0.02
A3,33.0,A11,0.0,0.0,0.02
A9,33.0,A6,1.32,0.83,0.0
A1,27.0,A4,0.09,,0.0
A17,23.0,A11,0.26,,0.0
A3,26.0,A2,0.55,0.21,0.0
A13,24.0,A2,0.16,0.05,0.0
A1,27.0,A4,0.03,,0.0
A5,30.0,A10,0.17,,0.2
A1,29.0,A11,0.0,0.0,0.16
A9,29.0,A0,0.14,0.04,0.0
A21,19.0,A2,0.02,0.01,0.0
A1,28.0,A10,0.09,,0.15
A3,30.0,A5,0.11,0.0,0.0
A5,30.0,A2,0.13,,0.0
A23,34.0,A2,0.72,0.5,0.01
A6,28.0,A2,0.6,0.01,0.0
A10,23.0,A6,0.01,0.0,0.0
A17,22.0,A4,0.01,0.0,0.15
A11,30.0,A5,0.0,0.01,0.0
A1,28.0,A0,0.08,,0.0
A8,17.0,A10,0.0,,0.42
A0,17.0,A2,0.13,0.09,0.0
A6,22.0,A2,0.04,0.03,0.0
A2,32.0,A2,0.13,0.03,0.0
A6,24.0,A9,0.09,,0.0
A23,34.0,A7,0.39,,0.0
A2,31.0,A5,0.25,,0.05
A9,29.0,A3,0.22,0.02,0.0
A10,24.0,A10,0.07,0.03,0.0
A0,16.0,A10,0.01,0.01,0.0
A5,32.0,A2,1.06,,0.13
A6,25.0,A11,0.93,1.94,0.31
A4,31.0,A11,0.05,0.03,0.0
A9,29.0,A0,0.29,0.52,0.02
A4,29.0,A4,0.14,0.06,0.0
A10,22.0,A7,0.03,0.01,0.0
A3,30.0,A4,0.0,0.0,0.01
A5,28.0,A9,0.43,,0.02
A7,36.0,A3,0.0,0.0,0.09
A23,35.0,A8,0.29,0.17,0.0
A10,23.0,A3,0.04,0.01,0.0
A9,29.0,A2,0.17,0.02,0.0
A11,20.0,A8,1.67,1.18,0.0
A6,26.0,,0.05,0.04,0.0
A5,33.0,A4,0.31,0.01,0.03
A6,20.0,A2,0.08,0.07,0.0
A13,23.0,A2,0.05,0.01,0.0
A6,21.0,A2,0.04,0.03,0.0
A13,21.0,A11,1.19,0.29,0.24
A10,24.0,A8,0.46,0.17,0.0
A7,36.0,A7,0.09,0.08,0.01
A17,24.0,A10,0.41,0.11,0.0
A11,25.0,A10,0.0,,0.0
A17,22.0,A11,0.04,0.01,0.08
A9,32.0,A2,0.52,0.37,0.0
A5,33.0,A2,0.45,0.4,0.44
